Metric,Level,Location Type,Location,Original Division,Final Division,Mapping Status,Matched Evidence,Hierarchy Path
Total Turnover (Rolling 12),2,Cost Center,112483 AHCON Pharmacy,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1064 AdventHealth Connerton > 1000225 Connerton > 112483 AHCON Pharmacy
Total Turnover (Rolling 12),2,Cost Center,112485 AHCON Occupational Therapy,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1064 AdventHealth Connerton > 1000225 Connerton > 112485 AHCON Occupational Therapy
Total Turnover (Rolling 12),2,Cost Center,112486 AHCON Physical Therapy,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1064 AdventHealth Connerton > 1000225 Connerton > 112486 AHCON Physical Therapy
Total Turnover (Rolling 12),2,Cost Center,112487 AHCON Speech Therapy,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1064 AdventHealth Connerton > 1000225 Connerton > 112487 AHCON Speech Therapy
Total Turnover (Rolling 12),2,Cost Center,112488 AHCON Respiratory Therapy,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1064 AdventHealth Connerton > 1000225 Connerton > 112488 AHCON Respiratory Therapy
Total Turnover (Rolling 12),2,Cost Center,112493 AHCON Executive,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1064 AdventHealth Connerton > 1000225 Connerton > 112493 AHCON Executive
Total Turnover (Rolling 12),2,Cost Center,112496 AHCON Nursing Administration,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1064 AdventHealth Connerton > 1000225 Connerton > 112496 AHCON Nursing Administration
Total Turnover (Rolling 12),2,Cost Center,112525 AHCON Care Management,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1064 AdventHealth Connerton > 1000225 Connerton > 112525 AHCON Care Management
Total Turnover (Rolling 12),2,Cost Center,112547 AHCON Administration Improvement,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1064 AdventHealth Connerton > 1000225 Connerton > 112547 AHCON Administration Improvement
Total Turnover (Rolling 12),2,Cost Center,112556 AHCON Environmental Services Hospital,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1064 AdventHealth Connerton > 1000225 Connerton > 112556 AHCON Environmental Services Hospital
Total Turnover (Rolling 12),2,Cost Center,112558 AHCON Engineering Services Maintenance,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1064 AdventHealth Connerton > 1000225 Connerton > 112558 AHCON Engineering Services Maintenance
Total Turnover (Rolling 12),2,Cost Center,112561 AHCON Security,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1064 AdventHealth Connerton > 1000225 Connerton > 112561 AHCON Security
Total Turnover (Rolling 12),2,Cost Center,112567 AHCON Food and Nutrition Services,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1064 AdventHealth Connerton > 1000225 Connerton > 112567 AHCON Food and Nutrition Services
Total Turnover (Rolling 12),2,Cost Center,112568 AHCON Food Production,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1064 AdventHealth Connerton > 1000225 Connerton > 112568 AHCON Food Production
Total Turnover (Rolling 12),2,Cost Center,112569 AHCON Dietary Dietitian,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1064 AdventHealth Connerton > 1000225 Connerton > 112569 AHCON Dietary Dietitian
Total Turnover (Rolling 12),2,Costing Company,1065 AdventHealth Medical Group West Florida,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1065 AdventHealth Medical Group West Florida
Total Turnover (Rolling 12),2,FRL,1000226 AHMG WFD Support,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1065 AdventHealth Medical Group West Florida > 1000226 AHMG WFD Support
Total Turnover (Rolling 12),2,Cost Center,112591 MGWADM Phy Administration,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1065 AdventHealth Medical Group West Florida > 1000226 AHMG WFD Support > 112591 MGWADM Phy Administration
Total Turnover (Rolling 12),2,Cost Center,112598 MGWADM Phy Administration 8,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1065 AdventHealth Medical Group West Florida > 1000226 AHMG WFD Support > 112598 MGWADM Phy Administration 8
Total Turnover (Rolling 12),2,Cost Center,112625 MGWADM Physician Office Float Pool,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1065 AdventHealth Medical Group West Florida > 1000226 AHMG WFD Support > 112625 MGWADM Physician Office Float Pool
Total Turnover (Rolling 12),2,Cost Center,112634 MGWADM Executive,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1065 AdventHealth Medical Group West Florida > 1000226 AHMG WFD Support > 112634 MGWADM Executive
Total Turnover (Rolling 12),2,Cost Center,112640 MGWADM Marketing Physician Planning,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1065 AdventHealth Medical Group West Florida > 1000226 AHMG WFD Support > 112640 MGWADM Marketing Physician Planning
Total Turnover (Rolling 12),2,Cost Center,112641 MGWADM Human Resources,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1065 AdventHealth Medical Group West Florida > 1000226 AHMG WFD Support > 112641 MGWADM Human Resources
Total Turnover (Rolling 12),2,Cost Center,112643 MGWADM Employee Education,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1065 AdventHealth Medical Group West Florida > 1000226 AHMG WFD Support > 112643 MGWADM Employee Education
Total Turnover (Rolling 12),2,Cost Center,112645 MGWADM Finance Administration,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1065 AdventHealth Medical Group West Florida > 1000226 AHMG WFD Support > 112645 MGWADM Finance Administration
Total Turnover (Rolling 12),2,Cost Center,120265 MGWADM Heart Care & Vascular Surg North Pinellas,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1065 AdventHealth Medical Group West Florida > 1000226 AHMG WFD Support > 120265 MGWADM Heart Care & Vascular Surg North Pinellas
Total Turnover (Rolling 12),2,Cost Center,120266 MGWADM Heart Care Deerwood,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1065 AdventHealth Medical Group West Florida > 1000226 AHMG WFD Support > 120266 MGWADM Heart Care Deerwood
Total Turnover (Rolling 12),2,Cost Center,120267 MGWADM HC N Dale Mabry,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1065 AdventHealth Medical Group West Florida > 1000226 AHMG WFD Support > 120267 MGWADM HC N Dale Mabry
Total Turnover (Rolling 12),2,Cost Center,120268 MGWADM Cardiac Arrhythmia Tampa,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1065 AdventHealth Medical Group West Florida > 1000226 AHMG WFD Support > 120268 MGWADM Cardiac Arrhythmia Tampa
Total Turnover (Rolling 12),2,Cost Center,120271 MGWADM Cardiology Assoc,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1065 AdventHealth Medical Group West Florida > 1000226 AHMG WFD Support > 120271 MGWADM Cardiology Assoc
Total Turnover (Rolling 12),2,Cost Center,120272 MGWADM Timberidge Cardiology,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1065 AdventHealth Medical Group West Florida > 1000226 AHMG WFD Support > 120272 MGWADM Timberidge Cardiology
Total Turnover (Rolling 12),2,Cost Center,120273 MGWADM HC at Bloomingdale,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1065 AdventHealth Medical Group West Florida > 1000226 AHMG WFD Support > 120273 MGWADM HC at Bloomingdale
Total Turnover (Rolling 12),2,Cost Center,120274 MGWADM Diabetes and Endocrinolo,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > West Florida Division Cost Centers by Reporting Hierarchy > 1065 AdventHealth Medical Group West Florida > 1000226 AHMG WFD Support > 120274 MGWADM Diabetes and Endocrinolo
