Row ID,Business Area,Metric,Matched Division,Source Division,Location Type,Location,Original Division,Report Geography,Mapping Status,Mapping Confidence,Mapping Evidence,Value,Local Goal,Derived Goal Status,Status Basis,Source Variance,Source Variance Color,YTD,Data As Of
TEAM::4112,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119036 MAN APP Dermatology,MSD 1,N/A,N/A,N/A,N/A,0.0%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4113,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119037 MAN APP RHC II Red Bird,MSD 1,N/A,N/A,N/A,N/A,85.7%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4114,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119041 MAN APP RHC IV McKee,MSD 1,N/A,N/A,N/A,N/A,20.3%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4115,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119043 MAN APP RHC VI Pineville,MSD 1,N/A,N/A,N/A,N/A,0.0%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4116,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119107 MGGLRX Cardiology,MSD 2,N/A,N/A,N/A,N/A,12.7%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4117,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119108 MGGLM Cardiology,MSD 2,N/A,N/A,N/A,N/A,19.4%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4118,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119110 MGGLRX Endocrinology Hinsdale,MSD 2,N/A,N/A,N/A,N/A,10.3%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4119,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119117 MGGLRX Neurology Hinsdale,MSD 2,N/A,N/A,N/A,N/A,24.0%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4120,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119120 MGGLRX Neurology Woodridge,MSD 2,N/A,N/A,N/A,N/A,48.0%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4121,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119124 MGGLRX Behavioral Hinsdale,MSD 2,N/A,N/A,N/A,N/A,0.0%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4122,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119125 MGGLM Behavioral Hinsdale,MSD 2,N/A,N/A,N/A,N/A,22.6%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4123,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119132 MGGLRX Bloomingdale PC,MSD 2,N/A,N/A,N/A,N/A,0.0%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4124,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119134 MGGLRX Bolingbrook PC 329 Remingt,MSD 2,N/A,N/A,N/A,N/A,0.0%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4125,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119136 MGGLRX Bolingbrook PC 396 Remingt,MSD 2,N/A,N/A,N/A,N/A,9.2%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4126,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119138 MGGLRX Carol Stream PC,MSD 2,N/A,N/A,N/A,N/A,34.3%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4127,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119140 MGGLRX Chicago PC,MSD 2,N/A,N/A,N/A,N/A,9.8%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4128,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119142 MGGLRX Clarendon Hills PC OH,MSD 2,N/A,N/A,N/A,N/A,57.6%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4129,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119144 MGGLRX Hinsdale PC 908 Elm OH,MSD 2,N/A,N/A,N/A,N/A,22.1%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4130,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119146 MGGLRX Hinsdale PC 911 Elm 123 OH,MSD 2,N/A,N/A,N/A,N/A,0.0%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4131,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119148 MGGLRX Hinsdale PC 911 Elm 301,MSD 2,N/A,N/A,N/A,N/A,23.5%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4132,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119150 MGGLRX Hinsdale PC Salt Creek,MSD 2,N/A,N/A,N/A,N/A,35.1%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4133,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119152 MGGLRX LaGrange PC 47th St,MSD 2,N/A,N/A,N/A,N/A,10.3%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4134,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119158 MGGLRX Plainfield PC Rt 59,MSD 2,N/A,N/A,N/A,N/A,67.6%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4135,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119162 MGGLRX Westchester PC,MSD 2,N/A,N/A,N/A,N/A,5.2%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4136,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119164 MGGLRX Woodridge PC,MSD 2,N/A,N/A,N/A,N/A,0.0%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4137,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119166 MGGLRX Home Care PC,MSD 2,N/A,N/A,N/A,N/A,11.8%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4138,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119167 MGGLM Home Care PC,MSD 2,N/A,N/A,N/A,N/A,54.5%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4139,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119168 MGGLRX Romeoville PC,MSD 2,N/A,N/A,N/A,N/A,17.6%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4140,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119170 MGGLRX GI Bolingbrook OH,MSD 2,N/A,N/A,N/A,N/A,8.8%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4141,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119180 MGGLRX OB Hinsdale,MSD 2,N/A,N/A,N/A,N/A,25.9%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4142,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119182 MGGLRX OB LaGrange,MSD 2,N/A,N/A,N/A,N/A,18.9%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4143,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119183 MGGLM OB LaGrange,MSD 2,N/A,N/A,N/A,N/A,"1,200.0%",≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4144,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119184 MGGLRX OB Naperville OH,MSD 2,N/A,N/A,N/A,N/A,20.3%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4145,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119185 MGGLM OB Naperville OH,MSD 2,N/A,N/A,N/A,N/A,38.7%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4146,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119186 MGGLRX OB Bolingbrook,MSD 2,N/A,N/A,N/A,N/A,34.3%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4147,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119192 MGGLRX Ortho Bolingbrook,MSD 2,N/A,N/A,N/A,N/A,39.8%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4148,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119196 MGGLRX ENT Bolingbrook OH,MSD 2,N/A,N/A,N/A,N/A,54.5%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4149,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119201 MGGLRX ENT Hinsdale OH,MSD 2,N/A,N/A,N/A,N/A,48.4%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4150,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119206 MGGLRX ENT Woodridge OH,MSD 2,N/A,N/A,N/A,N/A,92.3%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4151,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119215 MGGLRX Surgery LaGrange OH,MSD 2,N/A,N/A,N/A,N/A,28.6%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4152,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119218 MGGLM Wound Care OH,MSD 2,N/A,N/A,N/A,N/A,0.0%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4153,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119223 MGGLRX Neurosurgery Hinsdale,MSD 2,N/A,N/A,N/A,N/A,42.4%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4154,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119224 MGGLM Neurosurgery Hinsdale,MSD 2,N/A,N/A,N/A,N/A,40.0%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4155,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119228 MGGLRX Urology Bolingbrook,MSD 2,N/A,N/A,N/A,N/A,18.2%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4156,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119230 MGGLM APP OH,MSD 2,N/A,N/A,N/A,N/A,9.4%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4157,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119231 DUR AHMG Clinic North,MSD 2,N/A,N/A,N/A,N/A,0.0%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4158,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119236 THMAB PC 901 E FM 1187,MSD 2,N/A,N/A,N/A,N/A,0.0%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4159,Team,Total Turnover,Multi-State Division 2,MSD 2,Cost Center,119237 THMAB PC 515 US 67,MSD 2,N/A,N/A,N/A,N/A,0.0%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4160,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119260 MGRMD Rome Cardiology,MSD 1,N/A,N/A,N/A,N/A,22.9%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4161,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119261 MGGOR Gordon Cardiology,MSD 1,N/A,N/A,N/A,N/A,0.0%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4162,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119262 MGGOR Dalton Cardiology,MSD 1,N/A,N/A,N/A,N/A,40.5%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4163,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119263 MGGOR Endocrinology,MSD 1,N/A,N/A,N/A,N/A,25.0%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4164,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119264 MGGOR N GA Cancer Care,MSD 1,N/A,N/A,N/A,N/A,38.0%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4165,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119266 MGGOR Pain Medicine,MSD 1,N/A,N/A,N/A,N/A,0.0%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4166,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119271 MGGOR Adairsville Family,MSD 1,N/A,N/A,N/A,N/A,25.4%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4167,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119274 MGMUR Cook Family Practice,MSD 1,N/A,N/A,N/A,N/A,34.3%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4168,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119275 MGRMD Fam Med Trion,MSD 1,N/A,N/A,N/A,N/A,31.8%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4169,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119276 MGRMD Fam Med Cedartown,MSD 1,N/A,N/A,N/A,N/A,38.4%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4170,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119277 MGRMD PC West 10th St,MSD 1,N/A,N/A,N/A,N/A,46.1%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4171,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119278 MGMUR Murray Primary Care,MSD 1,N/A,N/A,N/A,N/A,72.7%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4172,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119280 MGRMD Int Med East 2ND Ave,MSD 1,N/A,N/A,N/A,N/A,13.9%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4173,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119281 MGRMD OH Pediatrics,MSD 1,N/A,N/A,N/A,N/A,0.0%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4174,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119284 MGGOR NWGA OB GYN Clinic,MSD 1,N/A,N/A,N/A,N/A,41.2%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4175,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119286 MGGOR N GA Eye Care,MSD 1,N/A,N/A,N/A,N/A,50.0%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4176,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119287 MGGOR NW GA Orthopedics,MSD 1,N/A,N/A,N/A,N/A,21.1%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4177,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119289 MGGOR ENT Calhoun,MSD 1,N/A,N/A,N/A,N/A,14.3%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4178,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119293 MGRMD Cardio Surgery,MSD 1,N/A,N/A,N/A,N/A,19.5%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4179,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119294 MGRMD Neurosurgery,MSD 1,N/A,N/A,N/A,N/A,4.3%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4180,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119295 MGGOR Urology,MSD 1,N/A,N/A,N/A,N/A,20.4%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4181,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119297 MGGOR APP Cal City Sch Urg Care,MSD 1,N/A,N/A,N/A,N/A,0.0%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4182,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119307 MGPOR Primary Care at Southmoor,MSD 1,N/A,N/A,N/A,N/A,22.1%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4183,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119308 MGPOR Family Med at Cherry Creek,MSD 1,N/A,N/A,N/A,N/A,30.0%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4184,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119309 MGPOR Primary Care,MSD 1,N/A,N/A,N/A,N/A,11.4%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4185,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119310 MGPOR Primary Care at Highlands,MSD 1,N/A,N/A,N/A,N/A,26.4%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4186,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119312 MGPOR Gastroenterology,MSD 1,N/A,N/A,N/A,N/A,17.4%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4187,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119313 MGPOR Complex Gyn Surgery,MSD 1,N/A,N/A,N/A,N/A,15.8%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4188,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119314 MGPOR Gynecologic Oncology,MSD 1,N/A,N/A,N/A,N/A,16.2%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4189,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119315 MGPOR Colorado Joint Replacement,MSD 1,N/A,N/A,N/A,N/A,11.4%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4190,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119316 MGPOR Colorado Comp Spine Inst,MSD 1,N/A,N/A,N/A,N/A,17.4%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4191,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119317 MGPOR Denver Ortho Spins SPA,MSD 1,N/A,N/A,N/A,N/A,38.1%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4192,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119319 MGPOR Colorado Sports Med and Ortho,MSD 1,N/A,N/A,N/A,N/A,0.0%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4193,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119325 MGAVI Hematology and Oncology at PKR,MSD 1,N/A,N/A,N/A,N/A,0.0%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::4194,Team,Total Turnover,Multi-State Division 1,MSD 1,Cost Center,119326 MGAVI Hematology and Oncology at LAH,MSD 1,N/A,N/A,N/A,N/A,39.1%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
